scenario,run #,output dollar year,target station capacity (kg/day),target number of stations,one-way delivery distance (mile),electricity cost ($/kWh),diesel cost ($/gallon),electricity emission factor (kg CO2/kWh),diesel emission factor (kg CO2/gallon),hydrogen prod. emission factor (kg CO2-eq/kg),formic acid prod. emission factor (kg CO2-eq/kg),hydrogen purchase cost ($/kg),formic acid purchase cost ($/kg),formic acid production pathway,hydr. reaction temperature (K),hydr. reaction pressure (bar),hydr. reaction yield,hydr. reactor volume (m^3),number of hydr. reactors,hydr. catalyst amount (kg),hydr. catalyst cost ($/kg),hydr. catalyst lifetime (yr),hydr. reactor energy (unit TBD),hydr. separator energy (unit TBD),CO2 electrolyzer purchase cost ($/m^2),terminal formic acid storage amount (days),terminal compressed hydrogen storage amount (days),terminal liquid hydrogen storage amount (days),dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reaction yield,dehydr. reactor volume (m^3),number of dehydr. reactors,dehydr. catalyst amount (kg),dehydr. catalyst cost ($/kg),dehydr. catalyst lifetime (yr),dehydr. reactor energy (unit TBD),dehydr. gas/liquid separator energy (unit TBD),station formic acid storage amount (days),pathway,function,total levelized cost of hydrogen ($/kg H2)
baseline,0,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.64671203342243,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,purchase,0.31
baseline,0,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.64671203342243,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,storage,1.0983256919256654
baseline,0,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.64671203342243,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,trucking,0.877489096338476
baseline,0,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.64671203342243,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefaction,4.4352310750937525
baseline,0,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.64671203342243,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,pumping,1.2428630717283338
baseline,0,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.64671203342243,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,purchase,0.31
baseline,0,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.64671203342243,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,storage,0.930759404914655
baseline,0,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.64671203342243,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,trucking,0.30940815950784856
baseline,0,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.64671203342243,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,vaporization,0.04555955230763742
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,CO2 recycling,10.141290568234128
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,compression,2.6047535726132467
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,cooling,0.1840680600871349
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,pumping,0.0
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,purchase,0.31003100310031
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reaction,9.28067250956877
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,separation,8.266683870377957
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,storage,0.461549628595633
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,trucking,0.9944972300879655
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,vaporization,0.0
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,compression,3.70644511460488
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,cooling,0.17969357164601973
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,purchase,0.31
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,storage,1.0983256919256654
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,trucking,0.877489096338476
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefaction,4.4352310750937525
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,pumping,1.2428630717283338
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,purchase,0.31
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,storage,0.930759404914655
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,trucking,0.30940815950784856
Pd 4nm,1,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,0.0731028611028611,1.0,9.646712033422434,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,vaporization,0.04555955230763742
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,CO2 recycling,10.141290568234128
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,compression,2.6049367167422663
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,cooling,0.1919552703771928
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,pumping,0.0
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,purchase,0.31003100310031
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,reaction,9.202291992644442
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,separation,8.266877482742508
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,storage,0.4616096663767354
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,trucking,0.9944972300879655
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,vaporization,0.0
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,compression,3.70644511460488
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,cooling,0.17969357164601973
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,purchase,0.31
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,storage,1.0983256919256654
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,trucking,0.877489096338476
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefaction,4.4352310750937525
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,pumping,1.2428630717283338
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,purchase,0.31
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,storage,0.930759404914655
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,trucking,0.30940815950784856
Pd 4nm,2,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,0.0306770616770616,1.0,4.048169600554391,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,vaporization,0.04555955230763742
Pd 4nm,3,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,1.0,0.9999,0.0136387486387486,1.0,1.7997801813681762,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,CO2 recycling,10.141290568234128
