scenario,run #,output dollar year,target station capacity (kg/day),target number of stations,one-way delivery distance (mile),electricity cost ($/kWh),diesel cost ($/gallon),electricity emission factor (kg CO2/kWh),diesel emission factor (kg CO2/gallon),hydrogen prod. emission factor (kg CO2-eq/kg),formic acid prod. emission factor (kg CO2-eq/kg),hydrogen purchase cost ($/kg),formic acid purchase cost ($/kg),formic acid production pathway,hydr. reaction temperature (K),hydr. reaction pressure (bar),hydr. reaction yield,hydr. reactor volume (m^3),number of hydr. reactors,hydr. catalyst amount (kg),hydr. catalyst cost ($/kg),hydr. catalyst lifetime (yr),hydr. reactor energy (unit TBD),hydr. separator energy (unit TBD),CO2 electrolyzer purchase cost ($/m^2),terminal formic acid storage amount (days),terminal compressed hydrogen storage amount (days),terminal liquid hydrogen storage amount (days),dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reaction yield,dehydr. reactor volume (m^3),number of dehydr. reactors,dehydr. catalyst amount (kg),dehydr. catalyst cost ($/kg),dehydr. catalyst lifetime (yr),dehydr. reactor energy (unit TBD),dehydr. gas/liquid separator energy (unit TBD),station formic acid storage amount (days),pathway,total levelized cost of hydrogen ($/kg H2)
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.146513567374626
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,5,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,1.0,0.9999,0.00312978912978913,1.0,0.4130094773982774,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.15157837868305
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,6,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,1.0,0.9999,0.0015999405999406,1.0,0.21112944152064153,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,7,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,1.0,0.9999,0.00084999324999325,1.0,0.11216578926370925,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.15807578191514
Pd 4nm,7,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,1.0,0.9999,0.00084999324999325,1.0,0.11216578926370925,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,7,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,1.0,0.9999,0.00084999324999325,1.0,0.11216578926370925,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,8,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,1.0,0.9999,0.00046999666999667,1.0,0.062021136570096565,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.16525274365906
Pd 4nm,8,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,1.0,0.9999,0.00046999666999667,1.0,0.062021136570096565,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,8,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,1.0,0.9999,0.00046999666999667,1.0,0.062021136570096565,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,9,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,1.0,0.9999,0.00026999846999847,1.0,0.035629214099774105,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,32.17276034245304
Pd 4nm,9,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,1.0,0.9999,0.00026999846999847,1.0,0.035629214099774105,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,9,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,1.0,0.9999,0.00026999846999847,1.0,0.035629214099774105,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,10,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,100.0,0.9999,0.076013986013986,1.0,10.030866405594402,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.580523932907255
Pd 4nm,10,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,100.0,0.9999,0.076013986013986,1.0,10.030866405594402,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,10,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,100.0,0.9999,0.076013986013986,1.0,10.030866405594402,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,11,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,100.0,0.9999,0.0311388611388611,1.0,4.109109026973021,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.505968281493146
Pd 4nm,11,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,100.0,0.9999,0.0311388611388611,1.0,4.109109026973021,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,11,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,100.0,0.9999,0.0311388611388611,1.0,4.109109026973021,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,12,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,100.0,0.9999,0.0134965034965034,1.0,1.7810093986013857,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.481436201529274
Pd 4nm,12,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,100.0,0.9999,0.0134965034965034,1.0,1.7810093986013857,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,12,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,100.0,0.9999,0.0134965034965034,1.0,1.7810093986013857,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,13,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,100.0,0.9999,0.00616948816948817,1.0,0.8141305944361944,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.475852260729305
Pd 4nm,13,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,100.0,0.9999,0.00616948816948817,1.0,0.8141305944361944,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,13,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,331.578947368421,100.0,0.9999,0.00616948816948817,1.0,0.8141305944361944,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,14,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,100.0,0.9999,0.00295980595980596,1.0,0.39057836230076226,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.47783140397508
Pd 4nm,14,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,100.0,0.9999,0.00295980595980596,1.0,0.39057836230076226,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,14,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,342.1052631578947,100.0,0.9999,0.00295980595980596,1.0,0.39057836230076226,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,15,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,100.0,0.9999,0.00148995148995149,1.0,0.19661519057519058,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.483006417714318
Pd 4nm,15,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,100.0,0.9999,0.00148995148995149,1.0,0.19661519057519058,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,15,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,352.6315789473684,100.0,0.9999,0.00148995148995149,1.0,0.19661519057519058,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,16,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,100.0,0.9999,0.00077999387999388,1.0,0.1029286163990964,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.489577277661198
Pd 4nm,16,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,100.0,0.9999,0.00077999387999388,1.0,0.1029286163990964,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,16,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,363.1578947368421,100.0,0.9999,0.00077999387999388,1.0,0.1029286163990964,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,17,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,100.0,0.9999,0.00041999711999712,1.0,0.05542315595251596,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.496790976855127
Pd 4nm,17,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,100.0,0.9999,0.00041999711999712,1.0,0.05542315595251596,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,17,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,373.6842105263158,100.0,0.9999,0.00041999711999712,1.0,0.05542315595251596,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pd 4nm,18,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,100.0,0.9999,0.000233986733986733,1.0,0.03087707660627648,3500.0,1.0,0.0,0.0,1.0,LOHC - formic acid,30.504324269711205
Pd 4nm,18,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,100.0,0.9999,0.000233986733986733,1.0,0.03087707660627648,3500.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pd 4nm,18,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,384.2105263157895,100.0,0.9999,0.000233986733986733,1.0,0.03087707660627648,3500.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,19,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,18.9521829521829,1.0,2500.4621178112193,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,62.13457666941112
Pt 4nm,19,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,18.9521829521829,1.0,2500.4621178112193,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,19,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,300.0,1.0,0.9999,18.9521829521829,1.0,2500.4621178112193,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,20,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,5.73804573804573,1.0,757.0508386528055,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,41.23555091120189
Pt 4nm,20,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,5.73804573804573,1.0,757.0508386528055,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,6.171953474515041
Pt 4nm,20,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,310.5263157894737,1.0,0.9999,5.73804573804573,1.0,757.0508386528055,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,7.273821263552226
Pt 4nm,21,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,0.25,1.0,321.0526315789474,1.0,0.9999,2.2,1.0,290.25768024,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,35.62929987277687
